X,y
54.88135039273247,99.90759340862344
71.51893663724195,128.31952319984802
60.276337607164386,137.03402453640436
54.48831829968969,110.61891415425272
42.36547993389047,90.40386264630763
64.58941130666561,126.95207160817968
43.75872112626925,83.9831247649665
89.17730007820798,162.18985826990564
96.36627605010293,189.81417847272724
38.34415188257777,69.0733816470393
79.17250380826646,166.92424685945628
52.88949197529045,117.19000261715662
56.80445610939323,128.27469937452824
92.5596638292661,193.64484705314453
7.103605819788694,8.220672270347528
8.712929970154072,6.266890080704199
2.021839744032572,11.710311304516004
83.2619845547938,170.08689728431048
77.81567509498505,137.9459656831998
87.00121482468191,177.5572475768015
97.8618342232764,203.86886667143148
79.91585642167236,160.420968735161
46.147936225293186,90.44533574049295
78.05291762864555,148.02935038112753
11.827442586893323,9.189538178152766
63.99210213275238,135.98718375890502
14.33532874090464,25.57951303409219
94.46689170495839,186.59911679447984
52.184832175007166,121.69687621920566
41.46619399905236,89.77739906669662
26.455561210462697,56.619372433736416
77.42336894342166,156.2673559387157
45.615033221654855,106.43001505096744
56.84339488686485,130.88268284789166
1.8789800436355142,13.05301120206631
61.76354970758771,129.34934532915466
61.20957227224214,101.47311383242284
61.69339968747569,124.62401851728644
94.37480785146242,187.4485461609878
68.18202991034835,137.30359211455237
35.9507900573786,81.33204098798237
43.703195379934144,60.00961908797272
69.76311959272648,133.83311865075112
6.022547162926983,14.74413787526158
66.67667154456677,128.6848876286059
67.06378696181594,119.95851279236928
21.03825610738409,50.76614708373613
12.892629765485331,28.553978589431942
31.542835092418386,53.37462448039193
36.37107709426226,75.89032623368276
57.019677041787965,122.25521120407389
43.86015134623204,87.77322915545768
98.83738380592261,205.68041564615518
10.204481074802807,21.191563901222228
20.88767560948347,37.8230613924234
16.130951788499626,20.667698413000124
65.31083254653984,129.76235742336357
25.329160253978213,52.601249888414145
46.63107728563063,102.02048218713458
24.442559200160275,47.73404371544828
15.896958364551972,36.36807279131385
11.037514116430513,12.428908095523742
65.63295894652734,123.43962633477943
13.81829513486138,26.53269727945388
19.65823616800535,28.77018769616056
36.872517066096414,81.94751250543965
82.09932298479352,168.8299492627731
9.710127579306127,22.21121280253679
83.7944907498804,170.97802275192024
9.609840789396307,39.430117193640584
97.64594650133958,190.6032511230112
46.86512016477016,71.71582747453475
97.67610881903371,197.34521960703208
60.4845519745046,120.46306853939254
73.92635793983017,142.6775254545563
3.9187792254320675,-1.9507401427235642
28.280696257640958,52.169497297260435
12.01965612131689,25.852696534811994
29.614019752214492,54.1998724980036
11.872771895424405,47.87008058628629
31.798317939397602,53.991592062463724
41.426299451466996,74.92142527585727
6.4147496348784365,-10.056701130388412
69.24721193700198,141.00926802421932
56.660145420657514,93.15622456331742
26.53894909394454,47.68335185414407
52.32480534666997,101.89290534773437
9.394051075844168,11.690822493219454
57.59464955561793,132.57802588578096
92.92961975762141,195.8031834283978
31.856895245132367,76.90515925328049
66.74103799636816,124.65788780723715
13.179786240439217,37.64551312602412
71.63272041185655,148.22545028715274
28.94060929472011,65.59527807620867
18.319136200711682,46.93266068925104
58.65129348100832,108.21495450242611
2.0107546187493552,-0.2216669722803042
82.89400292173632,174.41396595675715
0.46954761925470656,-25.617095691239914
67.781653679623,150.69658818497805
27.000797319216485,59.53291528050881
73.5194022122595,146.58176481791665
96.21885451174383,194.6427855810594
24.875314351995804,39.451275870901846
57.61573344178369,111.73203323767633
59.2041931271839,129.41122963657153
57.22519057908734,127.43060088143689
22.308163264061832,71.57856705375946
95.2749011516985,189.81055564059284
44.71253786176273,82.83954605547542
84.64086724711278,164.13939483482568
69.94792753175044,129.71543631062724
29.743695085513366,58.70884261161822
81.37978197024772,166.58688824061812
39.65057408469846,78.95872536407738
88.11031971111616,187.1841078788903
58.12728726358587,113.91241651372637
88.17353618548528,172.87256584598492
69.25315900777659,132.69363324694993
72.52542798196406,128.72451070158317
50.13243819267023,84.58719914225591
95.6083634723224,179.4251476382679
64.39901992296375,141.8123205625751
42.38550485581797,93.72361244053523
60.639321412792434,135.02828348951476
1.9193198309333526,-9.483476884078314
30.15748166745493,40.62871643704966
66.01735374926851,125.43414429719618
29.007760721044406,59.77371097504909
61.801542899884154,128.5899885488666
42.87687009457662,96.23346174883376
13.547406422245023,29.937609552562193
29.828232595603076,77.08315299776247
56.99649107012649,111.76692533076977
59.08727612481732,109.04376006921669
57.43252488495788,98.05286761497142
65.32008198571336,121.75045039047222
65.21032700016889,132.841833610189
43.14184354339739,77.39648451325847
89.6546595851063,188.67674380556517
36.75618700478965,87.63565106995374
43.58649252656268,63.477116000859326
89.19233550156721,187.0251940081109
80.61939890460857,138.84275722259977
70.38885835403663,144.79270725897612
10.022688731230112,32.29408310439682
91.94826137446735,184.54508381237045
71.42412995491114,130.0513681777799
99.88470065678665,193.91508927079556
14.944830465799374,27.27320647448974
86.81260573682142,171.80276363574342
16.249293467637482,30.469618527608294
61.55595642838442,122.0130850636757
12.381998284944151,26.89879705898999
84.80082293222344,157.51590932711466
80.73189587250107,159.04359344629995
56.91007386145933,129.0027594264757
40.71832972259997,77.59020521377475
6.916699545513804,9.39503815947563
69.74287731445636,150.26772766605512
45.35426826780689,65.11668987217281
72.20555994703479,156.22490590695242
86.63823259286292,166.95742760567416
97.55215050028858,196.74358672510303
85.5803342392611,172.12388203773418
1.1714084185001972,11.767498029204333
35.99780644783639,69.3196654333193
72.9990562424058,139.21785466916708
17.162967726144053,47.304393358799096
52.10366062041293,80.56558306941406
5.433798833925363,11.070939484903159
19.999652489640006,26.52005075298881
1.8521794460613972,-3.911374990442795
79.36977033574206,178.8521074861155
22.392468806038014,44.338983347517456
34.53516806969027,71.02103311089435
92.80812934655908,167.80063013606227
70.44144019235328,133.59243379675962
3.1838929531307847,8.333359913549419
16.469415649791273,36.48640823071473
62.14784014997635,130.4645458438855
57.72285886041676,115.53199671000928
23.78928213745086,52.84860635944832
93.42139979247938,191.3806187113156
61.3965955965896,104.49578708313388
53.56328030249583,107.49661782409316
58.9909976354571,125.66101934824124
73.01220295167697,151.92320411069915
31.194499547960184,58.750410996212466
39.82210622160919,71.5879473678247
20.984374897512215,30.785630551808108
18.619300588033617,35.928061060653114
94.43723899839335,200.20527679238393
73.95507950492876,128.3921179950415
49.04588086175671,91.49284442621844
22.741462797332325,34.08490104039691
25.435648177039294,58.72087156648359
5.802916032387562,6.062735799062114
43.44166255581208,82.17694853007625
31.179588199410258,60.18968069945402
69.63434888154595,143.72263027203988
37.775183929248094,71.62647787699981
17.960367755963482,5.459304963927696
2.467872839133123,10.368864592141442
6.724963146324859,17.840355869370143
67.93927734985672,133.68314441640132
45.36968445560453,79.8990027044897
53.65792111087222,110.83364332855803
89.6671293040342,183.12661394342427
99.03389473967043,193.3674606523321
21.689698439847394,41.2120821739394
66.30782031001007,123.31407559477694
26.332237673715063,50.878584426556834
2.065099946572868,-11.374093557689074
75.83786538361414,155.84891897754665
32.00171508224678,54.55974525625063
38.3463894171898,79.07381031270272
58.831711355360575,103.60379354804216
83.10484552361905,160.30911458854268
62.89818435911487,124.69147466757046
87.26506554473953,157.9231329707864
27.354203481563577,55.859885694528074
79.80468339125638,155.81789115371353
18.56359443059522,19.703626883098135
95.27916569719446,177.52590385326576
68.74882763878153,143.54885611838475
21.550767711355846,52.057095278224935
94.73705904889242,188.15503169998516
73.08558067701578,150.21877947443653
25.39416425950258,53.02676415213427
21.331197736748198,45.958625294773775
51.82007139306633,116.49998285693559
2.5662718054531575,-9.937440371236406
20.74700754411094,48.25862241183811
42.46854687515062,81.11700419452305
37.41699803342256,72.59140672432872
46.35754243648107,89.69258756841144
27.76287062947319,51.774270092333545
58.67843464581688,105.09490737380357
86.38556059232315,174.60451317722232
11.75318559620331,40.21580152029519
51.73791071541142,102.91449122633526
13.206810634515332,26.399770841679707
71.68596811925937,136.4989458669521
39.60597028072937,78.03719509727763
56.5421311858509,117.7459266320421
18.32798362140786,32.95354283577229
14.484775934337723,24.431511458155434
48.80562806489546,101.64390153142338
35.561273784995564,61.94249987180067
94.04319452528131,190.61135532133133
76.53252538069653,161.26826873400728
74.86636198505472,163.33220938690428
90.37197397459335,179.84012787641723
8.342243544201855,30.360459486470845
55.219246992240656,120.78259284929649
58.44760689557689,106.93308738744312
96.19363785472291,180.20789059351432
29.214752679254886,55.379868979965565
24.08287799154468,58.455110909037906
10.029394226549782,19.335918377499514
1.6429629591474204,-2.720649658283044
92.95293167921905,201.4282951589237
66.99165465909101,136.8523541982155
78.51529120231378,133.82463964672013
28.17301057539491,59.5176274137167
58.64101661863267,122.48243938297402
6.395526612098113,15.047139768907265
48.56275959346229,101.6226401892445
97.74951397444468,194.82627185965956
87.65052453165907,162.1170903668708
33.81589518368456,63.92475033516459
96.15701545414986,182.8578729527368
23.170162647120453,37.012916186297126
94.93188224156815,177.23308099211354
94.13777047064985,192.80043186769618
79.92025873523917,160.81947892460462
63.044793686679114,121.60793374655114
87.4287966624947,168.36421404768552
29.302028450779673,58.36982585134483
84.89435553129182,180.58065834370854
61.78766919175238,103.5331812285156
1.323685775889949,6.4161367602888255
34.72335179322196,63.98958384626609
14.814086094816503,10.782313739838528
98.18293898182532,176.90884713201103
47.837030703998806,86.5462264666447
49.73913654986627,101.67336865766299
63.94725163987236,131.82513261954563
36.85846061296175,64.32710549914565
13.690027168559894,37.55026425125223
82.21177331942455,178.65338160401018
18.984791190275796,41.93044823011719
51.131898254645606,96.3497698312101
22.431702897473926,56.10759764005154
9.784448449403405,27.12285385544019
86.21915174216834,181.11237759788585
97.29194890231302,188.01926105491074
96.08346580630001,163.821386559853
90.6555499221179,202.47901005907255
77.40473326986388,138.70068250522843
33.31451520286419,66.27134968712618
8.110138998799677,40.02773150979686
40.72411714138073,84.7540018455052
23.223414217094273,55.939293169770906
13.248763475798297,11.473561257779467
5.342718178682526,-7.091233189972012
72.55943642105788,139.79184492232022
1.1427458625031028,13.192989069351206
77.05807485027762,150.65365522408214
14.694664540037506,21.442965869360023
7.952208258675575,17.884089416800826
8.960303423860537,28.73995903249373
67.20478073539144,119.96015948004916
24.536720985284475,36.96801202933543
42.05394666800984,76.22120079092602
55.73687913239169,122.4201420119043
86.05511738287937,174.45845002524607
72.70442627113283,166.7303866479701
27.032790523871462,63.43003830605409
13.14827992911276,25.945608089528818
5.537432042119795,23.72564246512725
30.15986344809425,62.434697023507276
26.211814923967825,45.3744163228612
45.614056680047966,98.02786180254695
68.32813355476804,129.69300057092525
69.56254456388572,136.22111811973278
28.351884658216665,69.98159627601316
37.99269559001205,74.9725763178501
18.115096173690304,28.198778473964325
78.85455123065186,153.0657255469488
5.68480764332403,21.58752114253479
69.69972417249873,133.87404161083018
77.86953959411034,151.8703707197142
77.74075618487531,150.37858497341432
25.942256434535494,53.72376781247409
37.38131379325614,70.9077299827562
58.7599635196389,101.50156654955244
27.282190242446703,45.692571066443
37.085279921788874,64.84266942851336
19.705428018563964,51.84404988167948
45.98558837560074,100.09791717229191
4.461230125411408,14.795054044821075
79.9795884570618,154.9055937414795
7.695644698663273,7.233373977386833
51.88351488315261,98.69185374973165
30.68100995451961,50.84321888352248
57.75429488313755,140.48059368214516
95.9433340833425,169.433451682971
64.55702444560039,134.75413424193889
3.5362435755490917,-5.773035828827089
43.04024395080612,85.03705298666532
51.00168523182502,92.1233510387127
53.6177494703452,95.4592093158641
68.13925106038378,124.87653911141796
27.759609773176606,73.0690810837738
12.88605654663202,24.44222887016812
39.26756765470943,70.878113364638
95.64057227959488,196.83901420001848
18.713089175084473,37.52967149583194
90.3983954928237,187.9971285790639
54.38059500773264,90.51862345608697
45.69114216457658,94.41832337377318
88.20414102298896,184.13523041700174
45.860396176858586,75.10480944257154
72.41676366115432,149.31548016654176
39.9025321703102,96.76688006890201
90.40443929009577,180.66030154664452
69.00250201912273,146.21906340849358
69.96220542505168,146.63011535321246
32.77204015571189,58.46902333631802
75.67786427368893,151.7533958932428
63.60610554471413,111.54226398081224
24.002027337970954,43.49102430491665
16.053882248525642,34.764644246713644
79.63914745173317,166.5092998408443
95.91666030352225,192.07944185952363
45.81388272600429,98.82760275344023
59.09841653236849,107.16777093518328
85.77226441935547,170.52755609316222
45.722345335385704,91.63748451590217
95.18744768327362,208.8708078333436
57.575116204487244,113.00856584697365
82.07671207013149,159.16325776032116
90.88437184127383,181.98225592098316
81.55238187685688,153.91362930501433
15.941446344895594,33.81043118044335
62.88984390617004,122.12913564687751
39.84342586196771,61.77357624352358
6.271295202334571,11.956724893330533
42.403225188984194,81.6310194386664
25.86840668894077,35.412580357201705
84.90383084285108,169.13632013955694
3.330462654669619,21.55448493008404
95.89827218634736,197.00958185545184
35.536884847192965,77.1930416216975
35.67068904025429,57.92641082467815
1.632850268370789,8.034684225963803
18.523232523618393,38.53096086103757
40.12595008036087,85.54235254406606
92.9291417302714,190.08456967763104
9.961493022127133,6.325178789216128
94.53015334790796,188.64629858023625
86.94885305466322,166.31899750507478
45.41623969075518,90.33163843866214
32.670088176826006,56.36616708463371
23.274412927905686,59.67352952722133
61.446470647687434,114.30321741093144
3.307459147550562,-2.3745032695542347
1.5606064446828216,3.8670769548011785
42.87957224982378,74.98815380560761
6.807407397472021,9.368181770615385
25.19409882460929,42.088551673838964
22.116091534608383,58.34390370811288
25.319119372285193,58.49627701288211
13.105523121525774,25.6363510583976
1.203622289765427,-1.5049259422093089
11.548429713874809,32.50603557350075
61.848025951274785,127.74809270577845
97.42562128180504,199.83176661043865
99.0345001560894,197.80707793873628
40.905409537306156,64.92851879689799
16.295442604660536,31.466225383725547
63.87617573665293,122.42745228121518
49.03053465487371,104.5116220443462
98.94097772844314,208.00037978682818
6.53042071517802,6.481330982744354
78.32344383138131,161.33074000553313
28.839849733149393,75.03848944315592
24.1418620076574,41.606596809609215
66.25045715326759,149.32013170726657
24.606318499096446,40.68677852648642
66.58591175591877,133.40142106791706
51.73085172022888,103.35024732203934
42.40889884358493,84.93278668587048
55.4687808661419,102.56078131320434
28.705151991962975,51.49847294628165
70.6574706272979,134.6377383910018
41.485686933356405,86.24099982075738
36.05455604858923,75.40946324228157
82.86569145557378,187.99082622853015
92.49669119531922,198.70327245354963
4.600731088729693,4.103029756074594
23.262699282976552,49.77409472391496
34.85193694925633,79.67505370643025
81.49664793702473,163.29931411743465
98.54914276432976,196.40186974419015
96.89717046703518,194.31009036176926
90.49483455499269,189.66243539806968
29.65562650640299,50.82804778475365
99.20112434144741,195.14555399469307
24.942004105645122,54.588339659755064
10.590615488223222,24.295701691987997
95.09526110553941,192.58634980964274
23.34202554680963,42.98603943058123
68.97682650777504,147.67901090697546
5.835635898058866,33.009954268163106
73.07090991274762,150.2059747622573
88.17202123338397,174.41227545126955
27.24368954659625,62.04478198213793
37.90568960774286,70.42005284795582
37.42961833209161,67.36233321715424
74.8788257540133,150.08573898416373
23.780724253903884,21.73348217810832
17.185309904764303,22.83111617300851
44.92916486877381,86.37871117833916
30.44684073773195,47.359792893986764
83.91891222586524,157.5113934328092
23.774182601563876,43.180881828547676
50.23894574892614,84.04823856254619
94.25835996979303,184.45600197698775
63.39976977446607,121.4468379036037
86.72894054624648,173.7119331763431
94.02096893547673,199.58377817589366
75.0764861886352,151.87801654219905
69.95750602247513,140.1256322583709
96.79655666042271,194.58765789115253
99.44007896476793,201.15408568074716
45.182168266975964,80.19695004785424
7.086977818420836,13.02620238913369
29.279403144051884,61.6463187064699
15.235470568773046,16.763341312115486
41.74863747960118,92.15380418736089
13.128932847325602,37.0716260392331
60.4117804020882,114.5098009196825
38.28080591578541,74.14823391703978
89.538588428821,170.29527342954128
96.77946717985019,200.55273919557854
54.688490166942216,98.76475745942534
27.482356986759658,52.73994387109011
59.22304187618368,109.85688467429064
89.67611582244098,179.86177441499484
40.67333458357483,63.40437645225245
55.20782766919709,123.6802717620511
27.16527676061459,44.68448927916654
45.5444149450027,91.68777672116816
40.17135353795987,78.21747662821664
24.8413465082971,42.061547897369216
50.586638382530836,92.29547539870232
